state,City,median_income
TX,Villa del Sol,51335.326411421156
TX,Villa Pancho,22917.0
TX,Villarreal,51335.326411421156
TX,Villa Verde,17601.0
TX,Vinton,33309.0
TX,Volente,111250.0
TX,Von Ormy,40083.0
TX,Waco,33147.0
TX,Waelder,33947.0
TX,Wake Village,43945.0
TX,Waller,42120.0
TX,Wallis,43922.0
TX,Walnut Springs,29375.0
TX,Warren,65597.0
TX,Warren City,63750.0
TX,Waskom,34722.0
TX,Watauga,64401.0
TX,Waxahachie,54081.0
TX,Weatherford,57257.0
TX,Webberville,53750.0
TX,Webster,44758.0
TX,Weimar,42969.0
TX,Weinert,44750.0
TX,Weir,65000.0
TX,Welch,61250.0
TX,Wellington,38380.0
TX,Wellman,43036.0
TX,Wells,26116.0
TX,Wells Branch,49721.0
TX,Weslaco,36108.0
TX,West,37083.0
TX,West Alto Bonito,51335.326411421156
TX,Westbrook,60750.0
TX,West Columbia,41905.0
TX,Westdale,59205.0
TX,Western Lake,63894.0
TX,Westlake,193125.0
TX,West Lake Hills,141453.0
TX,West Livingston,39700.0
TX,Westminster,51335.326411421156
TX,West Odessa,51275.0
TX,Weston,69375.0
TX,Weston Lakes,148516.0
TX,West Orange,40801.0
TX,Westover Hills,211250.0
TX,West Sharyland,23665.0
TX,West Tawakoni,33657.0
TX,West University Place,200625.0
TX,Westway,25930.0
TX,Westwood Shores,40156.0
TX,Westworth Village,53250.0
TX,Wharton,29797.0
TX,Wheeler,55375.0
TX,White Deer,66250.0
TX,Whiteface,42500.0
TX,Whitehouse,69957.0
TX,White Oak,56237.0
TX,Whitesboro,37582.0
TX,White Settlement,39333.0
TX,Whitewright,35938.0
TX,Whitney,38625.0
TX,Wichita Falls,44543.0
TX,Wickett,52083.0
TX,Wild Peach Village,50981.0
TX,Wildwood,59583.0
TX,Willis,36640.0
TX,Willow Park,86912.0
TX,Wills Point,36797.0
TX,Wilmer,33472.0
TX,Wilson,36354.0
TX,Wimberley,59167.0
TX,Windcrest,75310.0
TX,Windom,51335.326411421156
TX,Windthorst,52857.0
TX,Winfield,34125.0
TX,Wink,68882.0
TX,Winnie,43601.0
TX,Winnsboro,28511.0
TX,Winona,39653.0
TX,Winters,36076.0
TX,Wixon Valley,84167.0
TX,Wolfe City,28571.0
TX,Wolfforth,75602.0
TX,Woodbranch,69545.0
TX,Woodcreek,58438.0
TX,Woodloch,76875.0
TX,Woodsboro,47946.0
TX,Woodson,38472.0
TX,Woodville,39227.0
TX,Woodway,76906.0
TX,Wortham,34698.0
TX,Wyldwood,63825.0
TX,Wylie,81799.0
TX,Yantis,38854.0
TX,Yoakum,37649.0
TX,Yorktown,36803.0
TX,Yznaga,51335.326411421156
TX,Zapata,37088.0
TX,Zapata Ranch,49732.0
TX,Zarate,51335.326411421156
TX,Zavalla,28500.0
TX,Zuehl,34152.0
UT,Alpine,92305.0
UT,Alta,64205.0
UT,Altamont,71500.0
UT,Alton,58000.0
UT,Amalga,58295.0
UT,American Fork,65101.0
UT,Aneth,32625.0
UT,Annabella,57969.0
UT,Antimony,40625.0
UT,Apple Valley,55227.0
UT,Aurora,59625.0
UT,Avon,67917.0
UT,Ballard,70769.0
UT,Bear River City,60179.0
UT,Beaver,48309.0
UT,Benjamin,64896.0
UT,Benson,61000.0
UT,Beryl Junction,60216.36877076412
UT,Bicknell,48750.0
UT,Big Water,51250.0
UT,Blanding,52054.0
UT,Bluebell,91667.0
UT,Bluff,60216.36877076412
UT,Bluffdale,89454.0
UT,Bonanza,60216.36877076412
UT,Boulder,40625.0
UT,Bountiful,64123.0
UT,Brian Head,60216.36877076412
UT,Brigham City,50212.0
UT,Bryce Canyon City,19583.0
UT,Cache,60216.36877076412
UT,Cannonville,56667.0
UT,Carbonville,37500.0
UT,Castle Dale,53438.0
UT,Castle Valley,29038.0
UT,Cedar City,41632.0
UT,Cedar Fort,68750.0
UT,Cedar Hills,92760.0
UT,Centerfield,46429.0
UT,Centerville,78438.0
UT,Central,38077.0
UT,Central Valley,50938.0
UT,Charleston,73750.0
UT,Circleville,42500.0
UT,Clarkston,62625.0
UT,Clawson,52500.0
UT,Clear Creek,60216.36877076412
UT,Clearfield,48866.0
UT,Cleveland,66667.0
UT,Clinton,72900.0
UT,Coalville,59309.0
UT,Copperton,60379.0
UT,Corinne,50859.0
UT,Cornish,31591.0
UT,Cottonwood Heights,79823.0
UT,Cove,39875.0
UT,Dammeron Valley,60216.36877076412
UT,Daniel,71250.0
UT,Delta,55598.0
UT,Deseret,47738.0
UT,Deweyville,58750.0
UT,Draper,95804.0
UT,Duchesne,50096.0
UT,Dugway,85489.0
UT,Dutch John,56250.0
UT,Eagle Mountain,69018.0
UT,East Carbon-Sunnyside,31488.0
UT,Echo,42344.0
UT,Eden,68854.0
UT,Elberta,60216.36877076412
UT,Elk Ridge,84712.0
UT,Elmo,39712.0
UT,Elsinore,36583.0
UT,Elwood,71167.0
UT,Emery,40536.0
UT,Emigration Canyon,170313.0
UT,Enoch,52088.0
UT,Enterprise,87292.0
UT,Enterprise,57583.0
UT,Ephraim,39392.0
UT,Erda,72344.0
UT,Escalante,35227.0
UT,Eureka,45417.0
UT,Fairfield,81094.0
UT,Fairview,59821.0
UT,Farmington,92363.0
UT,Farr West,83462.0
UT,Fayette,73000.0
UT,Ferron,50313.0
UT,Fielding,50909.0
UT,Fillmore,41563.0
UT,Flaming Gorge,66250.0
UT,Fort Duchesne,44167.0
UT,Fountain Green,47969.0
UT,Francis,74306.0
UT,Fremont,60216.36877076412
UT,Fruit Heights,103849.0
UT,Garden,60216.36877076412
UT,Garden City,37708.0
UT,Garland,51667.0
UT,Genola,55250.0
UT,Glendale,33500.0
UT,Glenwood,68869.0
UT,Goshen,56125.0
UT,Granite,104583.0
UT,Grantsville,58802.0
UT,Green River,41786.0
UT,Gunnison,54821.0
UT,Halchita,24375.0
UT,Halls Crossing,60216.36877076412
UT,Hanksville,35625.0
UT,Harrisville,59307.0
UT,Hatch,47500.0
UT,Heber,60171.0
UT,Helper,48256.0
UT,Henefer,53516.0
UT,Henrieville,46250.0
UT,Herriman,76908.0
UT,Hideout,46146.0
UT,Highland,116971.0
UT,Hildale,45375.0
UT,Hinckley,52188.0
UT,Holden,45714.0
UT,Holladay,75690.0
UT,Honeyville,56000.0
UT,Hooper,87965.0
UT,Howell,46250.0
UT,Hoytsville,55208.0
UT,Huntington,49620.0
UT,Huntsville,65625.0
UT,Hurricane,44715.0
UT,Hyde Park,73605.0
UT,Hyrum,54417.0
UT,Independence,60216.36877076412
UT,Ivins,52920.0
UT,Jensen,67308.0
UT,Joseph,42083.0
UT,Junction,36875.0
UT,Kamas,57548.0
UT,Kanab,54185.0
UT,Kanarraville,56563.0
UT,Kanosh,46250.0
UT,Kaysville,85139.0
UT,Kearns,56979.0
UT,Kenilworth,60216.36877076412
UT,Kingston,41750.0
UT,Koosharem,46250.0
UT,Lake Shore,69231.0
UT,Laketown,66667.0
UT,La Sal,60216.36877076412
UT,La Verkin,41442.0
UT,Layton,69408.0
UT,Leamington,75625.0
UT,Leeds,55083.0
UT,Lehi,77662.0
UT,Levan,48676.0
UT,Lewiston,47900.0
UT,Liberty,76016.0
UT,Lindon,86495.0
UT,Loa,38750.0
UT,Logan,36032.0
UT,Lyman,42083.0
UT,Lynndyl,68750.0
UT,Maeser,66372.0
UT,Magna,55786.0
UT,Manila,40000.0
UT,Manti,45556.0
UT,Mantua,71563.0
UT,Mapleton,93571.0
UT,Marion,71250.0
UT,Marriott-Slaterville,73750.0
UT,Marysvale,28162.0
UT,Mayfield,60139.0
UT,Meadow,56786.0
UT,Mendon,80870.0
UT,Mexican Hat,60216.36877076412
UT,Midvale,50614.0
UT,Midway,77273.0
UT,Milford,51786.0
UT,Millcreek,57672.0
UT,Millville,78500.0
UT,Minersville,56000.0
UT,Moab,40497.0
UT,Mona,69010.0
UT,Monroe,48517.0
UT,Montezuma Creek,16705.0
UT,Monticello,49803.0
UT,Morgan,70603.0
UT,Moroni,45893.0
UT,Mountain Green,102107.0
UT,Mount Pleasant,51071.0
UT,Murray,54685.0
UT,Myton,43611.0
UT,Naples,76000.0
UT,Navajo Mountain,24107.0
UT,Neola,70000.0
UT,Nephi,53102.0
UT,Newcastle,65324.0
UT,New Harmony,61875.0
UT,Newton,58250.0
UT,Nibley,73958.0
UT,North Logan,64571.0
UT,North Ogden,75375.0
UT,North Salt Lake,71421.0
UT,Oak City,64792.0
UT,Oakley,73793.0
UT,Oasis,60216.36877076412
UT,Ogden,41036.0
UT,Oljato-Monument Valley,32250.0
UT,Ophir,60216.36877076412
UT,Orangeville,50833.0
UT,Orderville,53352.0
UT,Orem,55166.0
UT,Palmyra,71667.0
UT,Panguitch,40833.0
UT,Paradise,64931.0
UT,Paragonah,50156.0
UT,Park City,105102.0
UT,Parowan,36209.0
UT,Payson,60048.0
UT,Peoa,58646.0
UT,Perry,79650.0
UT,Peter,66715.0
UT,Pine Valley,60216.36877076412
UT,Plain City,81027.0
UT,Pleasant Grove,62343.0
UT,Pleasant View,83417.0
UT,Plymouth,54531.0
UT,Portage,47500.0
UT,Price,44070.0
UT,Providence,62335.0
UT,Provo,41291.0
UT,Randlett,60216.36877076412
UT,Randolph,54375.0
UT,Redmond,51058.0
UT,Richfield,40500.0
UT,Richmond,57500.0
UT,Riverdale,56076.0
UT,River Heights,68516.0
UT,Riverside,62772.0
UT,Riverton,85207.0
UT,Rockville,50000.0
UT,Rocky Ridge,53036.0
UT,Roosevelt,62351.0
UT,Roy,62598.0
UT,Rush Valley,63750.0
UT,St. George,49614.0
UT,Salem,76909.0
UT,Salina,46328.0
UT,Salt Lake City,47243.0
UT,Samak,58942.0
UT,Sandy,79491.0
UT,Santa Clara,67776.0
UT,Santaquin,63938.0
UT,Saratoga Springs,80389.0
UT,Scipio,60000.0
UT,Scofield,86250.0
UT,Sigurd,51250.0
UT,Silver Summit,133068.0
UT,Smithfield,57593.0
UT,Snowville,51875.0
UT,Snyderville,100477.0
UT,South Jordan,94183.0
UT,South Ogden,55605.0
UT,South Salt Lake,37083.0
UT,South Weber,86250.0
UT,South Willard,84050.0
UT,Spanish Fork,65294.0
UT,Spanish Valley,60216.36877076412
UT,Spring City,52685.0
UT,Springdale,50078.0
UT,Spring Glen,44526.0
UT,Spring Lake,40208.0
UT,Springville,58880.0
UT,Stansbury Park,82097.0
UT,Sterling,52500.0
UT,Stockton,63750.0
UT,Summit,60216.36877076412
UT,Summit Park,117286.0
UT,Sunset,47321.0
UT,Sutherland,63606.0
UT,Syracuse,86869.0
UT,Tabiona,39167.0
UT,Taylorsville,58524.0
UT,Teasdale,26989.0
UT,Thatcher,66964.0
UT,Thompson Springs,60216.36877076412
UT,Timber Lakes,32171.0
UT,Tooele,57390.0
UT,Toquerville,65909.0
UT,Torrey,42500.0
UT,Tremonton,45116.0
UT,Trenton,51094.0
UT,Tropic,47031.0
UT,Tselakai Dezza,61667.0
UT,Uintah,70682.0
UT,Vernal,56563.0
UT,Vernon,45500.0
UT,Veyo,53450.0
UT,Vineyard,100000.0
UT,Virgin,47500.0
UT,Wales,46250.0
UT,Wallsburg,84583.0
UT,Wanship,60216.36877076412
UT,Washington,52885.0
UT,Washington Terrace,44188.0
UT,Wellington,42589.0
UT,Wellsville,66767.0
UT,Wendover,28106.0
UT,West Bountiful,82373.0
UT,West Haven,72000.0
UT,West Jordan,68442.0
UT,West Mountain,89750.0
UT,West Point,75742.0
UT,West Valley City,52534.0
UT,West Wood,88438.0
UT,White City,59495.0
UT,White Mesa,60216.36877076412
UT,Whiterocks,26250.0
UT,Willard,67857.0
UT,Wolf Creek,76287.0
UT,Woodland,73250.0
UT,Woodland Hills,96250.0
UT,Woodruff,68214.0
UT,Woods Cross,69814.0
VT,Albany,51563.0
VT,Alburgh,44375.0
VT,Arlington,48553.0
VT,Ascutney,36806.0
VT,Barnet,62361.0
VT,Barre,41156.0
VT,Barton,26719.0
VT,Beecher Falls,30313.0
VT,Bellows Falls,32330.0
VT,Bennington,36322.0
VT,Benson,27188.0
VT,Bethel,49750.0
VT,Bradford,40750.0
VT,Brandon,45804.0
VT,Brattleboro,51472.0
VT,Bristol,41833.0
VT,Burlington,44671.0
VT,Cabot,34167.0
VT,Cambridge,53750.0
VT,Canaan,34464.0
VT,Castleton,46284.77777777778
VT,Cavendish,43375.0
VT,Chelsea,31953.0
VT,Chester,29022.0
VT,Concord,36731.0
VT,Coventry,36875.0
VT,Danville,70500.0
VT,Derby Center,33125.0
VT,Derby Line,53359.0
VT,Dorset,69022.0
VT,East Barre,97614.0
VT,East Burke,83611.0
VT,East Middlebury,59306.0
VT,East Montpelier,46284.77777777778
VT,Enosburg Falls,39306.0
VT,Essex Junction,64303.0
VT,Fairfax,54375.0
VT,Fair Haven,39583.0
VT,Fairlee,56750.0
VT,Glover,40000.0
VT,Graniteville,40179.0
VT,Greensboro,53750.0
VT,Greensboro Bend,43333.0
VT,Groton,39107.0
VT,Hardwick,31890.0
VT,Hartland,61161.0
VT,Hinesburg,52250.0
VT,Hyde Park,61250.0
VT,Irasburg,33750.0
VT,Island Pond,19813.0
VT,Jacksonville,48250.0
VT,Jeffersonville,51250.0
VT,Jericho,88045.0
VT,Johnson,32019.0
VT,Lowell,46250.0
VT,Ludlow,36563.0
VT,Lyndonville,29792.0
VT,Manchester,31103.0
VT,Manchester Center,46667.0
VT,Marshfield,55278.0
VT,Middlebury,49414.0
VT,Milton,57581.0
VT,Montpelier,61588.0
VT,Morrisville,38684.0
VT,Newbury,40781.0
VT,Newfane,26042.0
VT,Newport,30101.0
VT,Newport Center,39375.0
VT,North Bennington,47228.0
VT,Northfield,56563.0
VT,North Hartland,51486.0
VT,North Springfield,14911.0
VT,North Troy,43654.0
VT,North Westminster,46284.77777777778
VT,Norwich,99297.0
VT,Old Bennington,81250.0
VT,Orleans,46806.0
VT,Perkinsville,60139.0
VT,Pittsford,46284.77777777778
VT,Plainfield,48125.0
VT,Poultney,40735.0
VT,Proctorsville,46250.0
VT,Putney,44444.0
VT,Quechee,73008.0
VT,Randolph,44853.0
VT,Readsboro,27917.0
VT,Richford,30395.0
VT,Richmond,44688.0
VT,Rochester,25288.0
VT,Rutland,41345.0
VT,St. Albans,44013.0
VT,St. Johnsbury,36693.0
VT,Saxtons River,39000.0
VT,Shelburne,68694.0
VT,South Barre,55944.0
VT,South Burlington,65840.0
VT,South Royalton,30449.0
VT,South Shaftsbury,37406.0
VT,Springfield,30748.0
VT,Stowe,35963.0
VT,Swanton,41349.0
VT,Troy,37614.0
VT,Vergennes,49009.0
VT,Waitsfield,40724.0
VT,Wallingford,51563.0
VT,Waterbury,56359.0
VT,Websterville,75000.0
VT,Wells,41528.0
VT,Wells River,31500.0
VT,West Brattleboro,33504.0
VT,West Burke,34545.0
VT,Westminster,51607.0
VT,West Rutland,48224.0
VT,White River Junction,38350.0
VT,Wilder,59179.0
VT,Williamstown,57569.0
VT,Wilmington,41394.0
VT,Windsor,35766.0
VT,Winooski,45974.0
VT,Woodstock,61339.0
VT,Worcester,51667.0
VA,Abingdon,39405.0
VA,Accomac,39659.0
VA,Adwolf,50391.0
VA,Alberta,33056.0
VA,Alexandria,89134.0
VA,Allisonia,58333.0
VA,Altavista,31776.0
VA,Amelia Court House,61867.67934782609
VA,Amherst,49960.0
VA,Annandale,79774.0
VA,Appalachia,32932.0
VA,Apple Mountain Lake,78370.0
VA,Appomattox,26166.0
VA,Aquia Harbour,120200.0
VA,Arcola,140724.0
VA,Arlington,105763.0
VA,Arrington,45656.0
VA,Ashburn,119090.0
VA,Ashland,40902.0
VA,Atkins,26016.0
VA,Atlantic,80044.0
VA,Augusta Springs,32788.0
VA,Bailey's Crossroads,66352.0
VA,Baskerville,61867.67934782609
VA,Bassett,26210.0
VA,Basye,38684.0
VA,Bayside,13841.0
VA,Bealeton,89911.0
VA,Bedford,35049.0
VA,Belle Haven,52778.0
VA,Belle Haven,107578.0
VA,Bellwood,38138.0
VA,Belmont,192396.0
VA,Belmont Estates,103036.0
VA,Belspring,61867.67934782609
VA,Belview,39336.0
VA,Benns Church,50170.0
VA,Bensley,35212.0
VA,Berryville,56591.0
VA,Bethel Manor,50452.0
VA,Big Island,58750.0
VA,Big Stone Gap,37036.0
VA,Blacksburg,31936.0
VA,Blackstone,35591.0
VA,Blairs,54464.0
VA,Bland,32083.0
VA,Bloxom,41250.0
VA,Bluefield,42717.0
VA,Blue Ridge,61071.0
VA,Blue Ridge Shores,65966.0
VA,Bobtown,111250.0
VA,Bon Air,69703.0
VA,Boones Mill,52250.0
VA,Boston,31331.0
VA,Boswell's Corner,53011.0
VA,Bowling Green,53405.0
VA,Boyce,72083.0
VA,Boydton,46667.0
VA,Boykins,50500.0
VA,Bracey,35278.0
VA,Brambleton,167378.0
VA,Branchville,40833.0
VA,Brandermill,75435.0
VA,Bridgewater,55205.0
VA,Brightwood,61161.0
VA,Bristol,35368.0
VA,Broadlands,169167.0
VA,Broadway,48926.0
VA,Brodnax,35625.0
VA,Brookneal,29028.0
VA,Buchanan,55739.0
VA,Buckhall,131781.0
VA,Buckingham Courthouse,78125.0
VA,Buena Vista,29097.0
VA,Bull Run,64048.0
VA,Bull Run Mountain Estates,92857.0
VA,Burke,131243.0
VA,Burke Centre,103021.0
VA,Burkeville,35833.0
VA,Callaghan,38438.0
VA,Calverton,31540.0
VA,Camptown,14965.0
VA,Cana,35648.0
VA,Cape Charles,33281.0
VA,Capron,53750.0
VA,Captains Cove,47583.0
VA,Carrollton,87461.0
VA,Carrsville,33250.0
VA,Cascades,141578.0
VA,Castlewood,26429.0
VA,Catlett,78198.0
VA,Cats Bridge,21964.0
VA,Cave Spring,63487.0
VA,Cedar Bluff,29804.0
VA,Central Garage,53182.0
VA,Centreville,105278.0
VA,Chamberlayne,77154.0
VA,Chantilly,117394.0
VA,Charles City,42679.0
VA,Charlotte Court House,37292.0
VA,Charlottesville,49775.0
VA,Chase City,27955.0
VA,Chase Crossing,47125.0
VA,Chatham,41731.0
VA,Chatmoss,67571.0
VA,Cheriton,33359.0
VA,Cherry Hill,86861.0
VA,Chesapeake,68620.0
VA,Chester,64172.0
VA,Chester Gap,55929.0
VA,Chilhowie,42125.0
VA,Chincoteague,47438.0
VA,Christiansburg,52979.0
VA,Churchville,49063.0
VA,Claremont,36250.0
VA,Clarksville,38194.0
VA,Claypool Hill,40595.0
VA,Cleveland,18854.0
VA,Clifton,177500.0
VA,Clifton Forge,35769.0
VA,Clinchco,17750.0
VA,Clinchport,61867.67934782609
VA,Clintwood,39750.0
VA,Clover,21159.0
VA,Cloverdale,78333.0
VA,Cluster Springs,41570.0
VA,Coeburn,24575.0
VA,Collinsville,34382.0
VA,Colonial Beach,43929.0
VA,Colonial Heights,50304.0
VA,Columbia,61867.67934782609
VA,Concord,58250.0
VA,Countryside,110851.0
VA,County Center,98482.0
VA,Courtland,21372.0
VA,Covington,34746.0
VA,Craigsville,35676.0
VA,Crewe,41250.0
VA,Crimora,46318.0
VA,Crosspointe,210625.0
VA,Crozet,83886.0
VA,Culpeper,57551.0
VA,Cumberland,61867.67934782609
VA,Dahlgren,86442.0
VA,Dahlgren Center,56250.0
VA,Dale City,85462.0
VA,Daleville,81352.0
VA,Damascus,23934.0
VA,Dante,61867.67934782609
VA,Danville,32315.0
VA,Dayton,48984.0
VA,Deep Creek,61867.67934782609
VA,Deerfield,51172.0
VA,Deltaville,45000.0
VA,Dendron,50000.0
VA,Dillwyn,27083.0
VA,Dooms,40114.0
VA,Drakes Branch,26019.0
VA,Dranesville,170077.0
VA,Draper,61867.67934782609
VA,Dryden,39893.0
VA,Dublin,34295.0
VA,Duffield,39583.0
VA,Dulles Town Center,89392.0
VA,Dumbarton,38506.0
VA,Dumfries,60956.0
VA,Dungannon,23207.0
VA,Dunn Loring,151688.0
VA,East Highland Park,46943.0
VA,East Lexington,36856.0
VA,Eastville,50179.0
VA,Ebony,45313.0
VA,Edinburg,40375.0
VA,Elkton,47125.0
VA,Elliston,39559.0
VA,Emory,79821.0
VA,Emporia,28601.0
VA,Enon,71754.0
VA,Esmont,24894.0
VA,Ettrick,52216.0
VA,Ewing,61867.67934782609
VA,Exmore,18580.0
VA,Fairfax,105297.0
VA,Fairfax Station,165250.0
VA,Fair Lakes,109015.0
VA,Fairlawn,56169.0
VA,Fair Oaks,101899.0
VA,Fairview,61867.67934782609
VA,Fairview Beach,135525.0
VA,Falls Church,120522.0
VA,Falmouth,74896.0
VA,Fancy Gap,89141.0
VA,Farmville,33297.0
VA,Ferrum,39375.0
VA,Fieldale,31932.0
VA,Fincastle,64250.0
VA,Fishersville,63268.0
VA,Flint Hill,45724.0
VA,Floris,204073.0
VA,Floyd,47778.0
VA,Forest,68529.0
VA,Fort Belvoir,69653.0
VA,Fort Chiswell,44000.0
VA,Fort Hunt,166607.0
VA,Fort Lee,58769.0
VA,Franconia,116844.0
VA,Franklin,32399.0
VA,Franklin Farm,167051.0
VA,Fredericksburg,51762.0
VA,Free Union,82159.0
VA,Fries,26250.0
VA,Front Royal,47981.0
VA,Gainesville,127044.0
VA,Galax,30604.0
VA,Gargatha,63397.0
VA,Gasburg,58902.0
VA,Gate City,34722.0
VA,George Mason,112895.0
VA,Glade Spring,44342.0
VA,Glasgow,43882.0
VA,Glen Allen,68292.0
VA,Glen Lyn,33750.0
VA,Glenvar,26899.0
VA,Gloucester Courthouse,54919.0
VA,Gloucester Point,49860.0
VA,Goochland,96531.0
VA,Gordonsville,35000.0
VA,Goshen,31964.0
VA,Gratton,43417.0
VA,Great Falls,234091.0
VA,Greenbackville,61867.67934782609
VA,Greenbriar,93920.0
VA,Greenbush,61867.67934782609
VA,Greenville,58875.0
VA,Gretna,25216.0
VA,Grottoes,46929.0
VA,Groveton,82522.0
VA,Grundy,40066.0
VA,Gwynn,59135.0
VA,Halifax,50774.0
VA,Hallwood,33295.0
VA,Hamilton,93125.0
VA,Hampden-Sydney,110962.0
VA,Hampton,49190.0
VA,Hanover,74250.0
VA,Harborton,61867.67934782609
VA,Harrisonburg,38750.0
VA,Harriston,46794.0
VA,Hayfield,139464.0
VA,Haymarket,124167.0
VA,Haysi,38750.0
VA,Heathsville,147321.0
VA,Henry Fork,34649.0
VA,Herndon,101872.0
VA,Highland Springs,41124.0
VA,Hillsboro,142500.0
VA,Hillsville,30008.0
VA,Hiwassee,61867.67934782609
VA,Hollins,58687.0
VA,Hollymead,84479.0
VA,Honaker,29643.0
VA,Hopewell,39064.0
VA,Horntown,61867.67934782609
VA,Horse Pasture,27103.0
VA,Hot Springs,36693.0
VA,Huntington,86970.0
VA,Hurt,39018.0
VA,Hybla Valley,57148.0
VA,Idylwood,101918.0
VA,Independence,18715.0
VA,Independent Hill,138565.0
VA,Innsbrook,80238.0
VA,Iron Gate,29423.0
VA,Irvington,60417.0
VA,Ivanhoe,61867.67934782609
VA,Ivor,41000.0
VA,Ivy,124583.0
VA,Jarratt,42500.0
VA,Jolivue,31548.0
VA,Jonesville,26842.0
VA,Keller,26563.0
VA,Kenbridge,37955.0
VA,Keokee,15227.0
VA,Keysville,22400.0
VA,Kilmarnock,28672.0
VA,King and Queen Court House,61867.67934782609
VA,King George,83208.0
VA,Kings Park,114886.0
VA,Kings Park West,137297.0
VA,Kingstowne,123087.0
VA,King William,61867.67934782609
VA,La Crosse,31250.0
VA,Lafayette,21778.0
VA,Lake Barcroft,117974.0
VA,Lake Caroline,62277.0
VA,Lake Holiday,95313.0
VA,Lake Land'Or,75907.0
VA,Lake Monticello,72144.0
VA,Lake of the Woods,71980.0
VA,Lake Ridge,98353.0
VA,Lakeside,45088.0
VA,Lake Wilderness,77036.0
VA,Lancaster,61867.67934782609
VA,Lansdowne,116545.0
VA,Laurel,54054.0
VA,Laurel Hill,118515.0
VA,Laurel Park,31875.0
VA,Lawrenceville,28750.0
VA,Laymantown,56745.0
VA,Lebanon,35750.0
VA,Lee Mont,74457.0
VA,Leesburg,103238.0
VA,Lexington,34017.0
VA,Lincolnia,90126.0
VA,Linton Hall,130871.0
VA,Loch Lomond,80795.0
VA,Long Branch,145329.0
VA,Lorton,96481.0
VA,Loudoun Valley Estates,188911.0
VA,Louisa,40833.0
VA,Lovettsville,103750.0
VA,Lovingston,19531.0
VA,Lowes Island,150956.0
VA,Low Moor,61867.67934782609
VA,Lunenburg,61867.67934782609
VA,Luray,39152.0
VA,Lynchburg,39589.0
VA,Lyndhurst,59612.0
VA,McKenney,40357.0
VA,McLean,186962.0
VA,McMullin,61867.67934782609
VA,McNair,106098.0
VA,Madison,33750.0
VA,Madison Heights,37775.0
VA,Makemie Park,31000.0
VA,Manassas,72890.0
VA,Manassas Park,73528.0
VA,Manchester,53571.0
VA,Mantua,112008.0
VA,Mappsburg,32273.0
VA,Mappsville,25789.0
VA,Marion,31210.0
VA,Marshall,39167.0
VA,Martinsville,29587.0
VA,Marumsco,69623.0
VA,Mason Neck,149750.0
VA,Massanetta Springs,76779.0
VA,Massanutten,80774.0
VA,Mathews,43734.0
VA,Matoaca,55299.0
VA,Maurertown,43036.0
VA,Max Meadows,16453.0
VA,Meadowbrook,57253.0
VA,Meadow View,39219.0
VA,Mechanicsville,73497.0
VA,Melfa,53472.0
VA,Merrifield,108154.0
VA,Merrimac,24583.0
VA,Metompkin,61867.67934782609
VA,Middlebrook,61867.67934782609
VA,Middleburg,56250.0
VA,Middletown,60625.0
VA,Midland,29313.0
VA,Mineral,55500.0
VA,Modest Town,61867.67934782609
VA,Montclair,125225.0
VA,Monterey,40625.0
VA,Montrose,31476.0
VA,Montross,41591.0
VA,Montvale,31563.0
VA,Moorefield Station,100238.0
VA,Motley,43173.0
VA,Mountain Road,33321.0
VA,Mount Crawford,56458.0
VA,Mount Hermon,65347.0
VA,Mount Jackson,35750.0
VA,Mount Sidney,61867.67934782609
VA,Mount Vernon,124735.0
VA,Narrows,43798.0
VA,Nassawadox,33750.0
VA,Nathalie,63750.0
VA,Neabsco,121721.0
VA,Nellysford,72357.0
VA,Nelsonia,55361.0
VA,New Baltimore,122863.0
VA,New Castle,33750.0
VA,New Church,61867.67934782609
VA,New Hope,45278.0
VA,Newington,131429.0
VA,Newington Forest,119000.0
VA,New Kent,61867.67934782609
VA,New Market,36815.0
VA,Newport News,50077.0
VA,New River,85250.0
VA,Newsoms,52604.0
VA,Nickelsville,48611.0
VA,Nokesville,104125.0
VA,Norfolk,44480.0
VA,North Shore,69637.0
VA,North Springfield,103971.0
VA,Norton,27731.0
VA,Nottoway Court House,61867.67934782609
VA,Oak Grove,86989.0
VA,Oak Hall,61867.67934782609
VA,Oak Level,35870.0
VA,Oakton,120762.0
VA,Occoquan,86563.0
VA,Onancock,32250.0
VA,Onley,59286.0
VA,Opal,82727.0
VA,Orange,37008.0
VA,Painter,49375.0
VA,Palmyra,66786.0
VA,Pamplin City,50000.0
VA,Pantops,62243.0
VA,Parksley,42589.0
VA,Parrott,14405.0
VA,Passapatanzy,72188.0
VA,Pastoria,33000.0
VA,Patrick Springs,31856.0
VA,Pearisburg,46792.0
VA,Pembroke,39474.0
VA,Penhook,80375.0
VA,Pennington Gap,22669.0
VA,Petersburg,31798.0
VA,Phenix,31250.0
VA,Pimmit Hills,101852.0
VA,Piney Mountain,56902.0
VA,Plum Creek,30022.0
VA,Pocahontas,20750.0
VA,Poquoson,83735.0
VA,Port Royal,61867.67934782609
VA,Portsmouth,45676.0
VA,Potomac Mills,77757.0
VA,Pound,34130.0
VA,Powhatan,34500.0
VA,Prices Fork,68646.0
VA,Prince George,51743.0
VA,Pulaski,37485.0
VA,Pungoteague,25563.0
VA,Purcellville,124276.0
VA,Quantico,53611.0
VA,Quantico Base,59019.0
VA,Quinby,61867.67934782609
VA,Radford,29912.0
VA,Raven,23600.0
